rating,content,date,weekday,vector
5,"소금찍어 먹을때가 제일 맛있었음. 맛있는 고기 먹는 느낌
수제볼카츠는 1시쯤부터 대기 별로 없음(평일)",2021-07-22,3,"[-0.0022, 0.0050, 0.0040, -0.0018, -0.0014, -0.0016, 0.0002, 0.0042, 0.0041, 0.0028, 0.0021, -0.0040, -0.0048, -0.0016, 0.0024, 0.0012, 0.0026, -0.0076, -0.0024, -0.0031, -0.0049, -0.0063, -0.0012, -0.0032, -0.0008, -0.0015, -0.0082, 0.0006, -0.0036, -0.0005, -0.0036, 0.0042, -0.0003, 0.0041, 0.0000, 0.0045, -0.0026, -0.0007, 0.0043, -0.0039, -0.0021, -0.0006, 0.0038, 0.0010, -0.0002, -0.0019, 0.0045, -0.0021, 0.0019, 0.0016]"
3,"사진이 거지 같이 찍혔지만

난 튀김이 굉장히 독특했음. 와 뭐지?

근데 고기가 질김ㅎ 너무 질김ㅎ",2024-12-22,6,"[-0.0003, -0.0019, -0.0023, -0.0049, 0.0012, -0.0000, -0.0016, 0.0011, -0.0057, 0.0034, -0.0044, 0.0021, 0.0010, -0.0009, -0.0041, -0.0017, 0.0014, 0.0053, -0.0028, -0.0030, -0.0011, 0.0006, 0.0034, 0.0010, 0.0066, -0.0016, 0.0009, -0.0032, -0.0045, -0.0018, -0.0003, 0.0053, -0.0047, -0.0018, -0.0030, 0.0012, -0.0028, 0.0046, -0.0001, -0.0055, -0.0024, 0.0009, -0.0002, 0.0025, 0.0075, 0.0038, 0.0026, 0.0002, -0.0021, 0.0000]"
5,좋은 고기를 쓴것이라 확신을 할수있을 만큼 질좋은 음식을 합리적인 가격에 제공하는 음식점입니다.,2024-07-22,0,"[-0.0015, -0.0021, -0.0002, 0.0039, 0.0043, -0.0022, -0.0026, 0.0032, -0.0080, 0.0038, -0.0024, 0.0010, 0.0009, 0.0024, -0.0013, 0.0019, 0.0073, 0.0007, 0.0004, -0.0051, -0.0000, 0.0001, 0.0026, -0.0022, 0.0063, 0.0033, -0.0035, 0.0002, -0.0046, -0.0035, 0.0032, -0.0031, 0.0038, 0.0005, -0.0041, 0.0023, -0.0005, -0.0049, 0.0007, -0.0055, -0.0027, -0.0015, -0.0020, 0.0041, 0.0090, 0.0037, 0.0044, 0.0015, -0.0012, -0.0021]"
4,치즈돈까스는 못먹었지만 안심과 등심 돈까스를 먹어 본 소감은 드라마틱하게 맛있지는 않다? 한번 경험 해보기는 좋은 것 같아요,2023-07-22,5,"[0.0007, -0.0040, -0.0023, -0.0037, 0.0004, 0.0013, 0.0007, 0.0025, -0.0006, 0.0002, -0.0030, -0.0037, -0.0018, -0.0005, 0.0007, -0.0006, 0.0019, -0.0016, 0.0015, -0.0069, 0.0028, 0.0018, 0.0072, -0.0016, 0.0063, 0.0041, -0.0007, 0.0014, -0.0007, 0.0016, 0.0011, 0.0045, -0.0009, 0.0013, 0.0028, -0.0028, 0.0006, -0.0011, 0.0008, 0.0008, 0.0009, -0.0019, 0.0017, 0.0047, -0.0021, -0.0038, 0.0012, 0.0004, 0.0051, -0.0024]"
4,"볼카츠....궁금하니까 한번먹어 볼만한맛..많이 먹을필요는 없는맛. 둘이 5개정도..
인당 2개 먹음 느끼해요. 키오스크에서 주문하고 그늘에서 기다리세요. 모르고 줄 한참섰다 홀딱탐..",2022-07-22,4,"[-0.0019, -0.0037, 0.0004, -0.0005, 0.0007, 0.0022, -0.0011, 0.0002, -0.0038, -0.0009, -0.0052, -0.0004, -0.0021, -0.0026, 0.0025, 0.0001, 0.0038, 0.0046, 0.0033, 0.0020, 0.0001, 0.0027, 0.0046, -0.0044, -0.0020, -0.0004, -0.0017, -0.0022, 0.0002, 0.0031, 0.0030, 0.0000, -0.0026, 0.0007, -0.0037, -0.0016, -0.0004, 0.0004, 0.0024, -0.0030, 0.0034, 0.0030, 0.0002, 0.0048, 0.0025, -0.0003, -0.0009, -0.0013, 0.0022, -0.0021]"
3,2월1일부터 예약방법이 변경되어 직접 매장가서 예약하는 불편함이 있었으나 예약하고 2시간정도 기다려서 먹었는데 직원들 모두 미소도 없이 건드리면 화를 낼것 같은 표정으로 분위기 썰렁하고 소스랑 카레는 맛있지만 고기의 질이 좋은지 구별이 안되고 바삭거리는 정도도 일반적이어서 실망했네요. 서울에 이것보다 훨씬 맛있는 집이 많은데 힘들게 다시 가고 싶지않은 돈카스집입니다,2023-07-22,5,"[0.0006, 0.0012, 0.0024, -0.0013, -0.0012, -0.0001, -0.0023, 0.0004, 0.0005, -0.0005, 0.0009, -0.0016, 0.0001, 0.0031, 0.0009, 0.0004, 0.0008, -0.0005, -0.0017, 0.0007, -0.0017, 0.0040, 0.0014, -0.0016, -0.0016, 0.0012, -0.0060, 0.0043, 0.0006, -0.0025, 0.0012, -0.0033, 0.0003, -0.0022, 0.0016, 0.0017, 0.0000, 0.0024, 0.0003, -0.0003, -0.0034, -0.0019, 0.0021, -0.0018, -0.0003, 0.0001, -0.0012, -0.0005, 0.0032, 0.0032]"
4,"#예약에 대하여

예약 시도 횟수 2번

자리 종류

1인석 2자리

2인석 2자리

4인석 8자리가량

입니다. 변동사항 있는 것 같습니다만

예약 시스템상 4인 자리와 2인자리 1인자리를 구분하여 예약을 받는다고 예상해봅니다.

# 주차

가게 앞 주차장은 여유로워 보입니다만

지난 손님이 다 빠지지 않았을때 주차자리가 살짝 모자라 보였습니다.

진입하는 길을 한번 놓쳤습니다.

진입사인이 아쉬웠습니다.

# 서비스

입장 안내, 자리 안내 및 메뉴 안내는 좋았습니다.

# 음식

구천원 만원의 음식입니다.

음식은 가격을 넘어설수 없다고 생각하고

메뉴의 태생적 한계(돈까스가 가진 음식의 한계)도 분명하다고 생각합니다.

주인의 태도와 철학을 존중하지만

어나더 레벨 / 모든 돈까스들이 가지 못한 곳을 갔다고 생각하지는 않습니다.

하지만 아주 맛있습니다. 아주 아주 맛있습니다.

꼭 드셔보시길 추천합니다.",2021-07-22,3,"[-0.0014, -0.0011, -0.0013, -0.0010, 0.0005, -0.0017, 0.0021, 0.0007, -0.0014, -0.0013, 0.0006, -0.0007, -0.0008, 0.0013, 0.0021, -0.0008, -0.0012, 0.0013, -0.0006, -0.0007, -0.0001, -0.0017, -0.0007, -0.0000, 0.0010, 0.0015, 0.0001, -0.0005, -0.0001, -0.0007, 0.0018, 0.0002, -0.0021, 0.0007, 0.0001, -0.0008, 0.0003, 0.0019, -0.0004, -0.0021, -0.0001, 0.0006, 0.0009, 0.0006, 0.0030, -0.0026, 0.0004, -0.0015, -0.0006, -0.0025]"
5,음식도 빨리 나오고 선예약 예약은 미리 알아보시고 가시길 바랍니다.예약못할시 식당에서 빈자리 예약을 받던데 꼭 알아보시고 가시길~,2023-07-22,5,"[-0.0005, -0.0046, -0.0008, 0.0005, 0.0015, -0.0022, 0.0049, -0.0027, 0.0037, -0.0022, 0.0018, 0.0029, -0.0050, 0.0012, 0.0021, 0.0038, 0.0011, -0.0048, -0.0018, 0.0004, -0.0046, 0.0041, 0.0052, 0.0030, 0.0025, -0.0022, -0.0050, -0.0033, -0.0027, 0.0012, 0.0028, -0.0018, -0.0034, -0.0015, -0.0079, 0.0005, -0.0043, 0.0015, -0.0015, -0.0034, -0.0018, 0.0011, -0.0039, 0.0026, 0.0036, -0.0061, -0.0028, 0.0004, -0.0033, 0.0038]"
4,"최근 돈까스집들이 프리미엄 달고 나오며 돼지비계를 그대로 튀겨내는데, 여긴 그 정 반대의 집. 잘못 튀긴 비계의 서걱거리는 맛을 싫어하는 내게는 좋은 곳이다.
롯본기 이마카츠 정도의 촉촉함은 9000원짜리에겐 사치겠지만 치즈까스와 카레가 채워주고 남을 정도이므로 돈 더 받으셔도 될듯.
또 기다려서 먹을 듯하다",2021-07-22,3,"[0.0022, -0.0024, -0.0011, -0.0015, -0.0032, 0.0019, 0.0002, -0.0008, -0.0032, -0.0034, 0.0043, -0.0042, 0.0005, -0.0008, 0.0011, 0.0023, -0.0019, 0.0004, -0.0008, -0.0010, 0.0003, 0.0016, 0.0011, -0.0016, -0.0036, 0.0022, -0.0003, 0.0005, 0.0001, 0.0014, -0.0036, 0.0001, -0.0025, -0.0019, -0.0009, -0.0013, -0.0011, -0.0016, 0.0002, 0.0026, 0.0017, -0.0015, -0.0029, 0.0006, 0.0045, 0.0034, -0.0011, -0.0049, -0.0013, -0.0002]"
3,"정각 8시에 시작되는 다음날 예약.
몇초만에 마감되는 모바일 예약으로 방문해야되는 곳으로 언제 갈수 있을지 알수 없는 돈까스의 성지 같은곳이에요.",2022-07-22,4,"[0.0017, -0.0030, -0.0034, 0.0000, 0.0006, -0.0021, -0.0002, 0.0029, -0.0030, -0.0017, 0.0012, 0.0027, 0.0018, -0.0029, 0.0012, -0.0045, -0.0004, 0.0010, 0.0044, -0.0007, -0.0025, -0.0025, -0.0002, 0.0007, 0.0014, -0.0019, 0.0054, 0.0044, 0.0031, -0.0021, 0.0018, -0.0017, 0.0023, 0.0001, 0.0001, -0.0026, 0.0012, -0.0000, 0.0001, -0.0027, -0.0021, 0.0016, -0.0029, 0.0055, -0.0025, 0.0017, 0.0004, -0.0013, -0.0003, 0.0052]"
5,연돈 바로옆에 조그마하게 자리잡고있으며 가격은 개당 3000원이다. 맛있지만 꽤 느끼해서 2개 이상은 먹기 힘들 거 같다.. 개인적으로 맥주랑 먹으면 찰떡임!! 사온지 시간이 좀 지났는데도 바삭바삭해서 신기했다👍…,2022-07-22,4,"[-0.0015, -0.0019, 0.0016, -0.0017, -0.0028, -0.0040, 0.0036, 0.0050, -0.0013, 0.0018, -0.0015, -0.0052, 0.0010, -0.0004, -0.0046, 0.0002, 0.0024, -0.0021, -0.0011, -0.0015, -0.0048, 0.0001, 0.0006, 0.0011, 0.0018, -0.0021, 0.0003, 0.0013, -0.0074, -0.0018, 0.0004, -0.0019, 0.0019, -0.0011, 0.0020, 0.0050, 0.0034, 0.0022, -0.0020, -0.0026, -0.0015, -0.0016, 0.0002, -0.0009, -0.0023, -0.0008, -0.0038, 0.0008, -0.0005, 0.0031]"
4,예약 실패해서 볼카츠 먹었는데 역시 맛있음. 양파가 조금 들어가고 돼지 다릿살로 추측되는 고기가 가득 들어간 고로케. 딱 그 느낌. 맛있음. 11시반에 방문해도 충분히 먹을수 있음. 단 주차할 자리가 없어짐.,2022-07-22,4,"[0.0001, 0.0020, 0.0007, -0.0023, 0.0019, -0.0018, -0.0006, -0.0007, 0.0026, -0.0004, 0.0007, -0.0065, 0.0004, 0.0014, -0.0003, -0.0009, 0.0002, 0.0016, 0.0011, -0.0015, 0.0023, -0.0022, 0.0073, -0.0021, -0.0012, 0.0035, 0.0022, -0.0001, -0.0013, 0.0017, -0.0018, -0.0012, -0.0021, -0.0015, 0.0012, -0.0029, 0.0026, 0.0035, -0.0023, 0.0010, 0.0003, 0.0032, -0.0008, 0.0041, 0.0034, -0.0039, -0.0003, -0.0040, -0.0019, -0.0033]"
1,"다들맛잇다고하고 돈까스를 너무좋아하지만 웨이팅할만큼의 맛이란
의문이네요 저는 생각보다 너무별로엿어요
돈까스고기가 뻑뻑하고 치즈도그냥
치즈맛이고 너무느끼하고 헛배부른느낌이여서 불편햇어요
다만 카레는 정말맛잇엇어요
카레는 싫어하는데  카레를 좋아하게만드는맛이엿어요
뭐 아침아홉시쯤갓는데 성공해서  오래전부터먹고싶엇는데 그정도는아닌것같네요
차라리 김밥천국돈까스가 더 맛잇겟다라는생각을계속햇네욤",2021-07-22,3,"[-0.0004, 0.0027, -0.0005, -0.0032, -0.0002, -0.0046, -0.0024, -0.0027, -0.0048, -0.0020, 0.0021, -0.0044, 0.0013, 0.0043, 0.0029, -0.0007, -0.0013, -0.0005, -0.0010, 0.0013, -0.0018, -0.0002, 0.0013, -0.0006, 0.0010, 0.0025, -0.0016, 0.0011, -0.0016, -0.0024, -0.0011, -0.0022, -0.0028, -0.0008, 0.0021, -0.0023, 0.0053, 0.0013, 0.0002, -0.0028, -0.0002, -0.0002, 0.0032, -0.0009, 0.0007, -0.0013, 0.0029, 0.0016, 0.0007, -0.0032]"
5,"오마니가 소원하셔서 도전한 연돈
6시20분 도착 대기 예약 완료
하루 100인분 가능하시다고 미리 고지 해놓으셨고
예약은 10시부터 받아주시며
식사시간은 12시부터 30분단위로 해주신 것 같았어요. 예약하실 때 메뉴를 확정해야해서 미리 보시고 정하시는 게 좋아요.
등심까스는 고기가 진리 고기가 부드럽고 육즙이 샥 퍼지면서 고소하고 담백하게 퍼집니다.
치즈까스는 치즈가 진리 치즈가 고소함이 확 퍼져요. 신선하다라는 느낌이 저절로 듭니다.
그리고 카레도 하나 주문했는데
밥이랑도 돈까스랑도 잘 어울려서 별미에요^^
포방터돈까스 먹고 맛있는 돈까스의 기준이 생긴다는 말이 진짜더라고요!
참 즐거웠던 도전",2021-07-22,3,"[-0.0029, -0.0009, -0.0030, -0.0023, 0.0008, -0.0004, 0.0026, 0.0016, -0.0053, -0.0012, -0.0033, -0.0026, -0.0004, 0.0000, -0.0008, 0.0020, -0.0002, -0.0000, 0.0010, -0.0016, 0.0014, 0.0008, 0.0023, 0.0014, 0.0013, 0.0010, -0.0015, 0.0000, -0.0016, 0.0028, -0.0013, 0.0001, -0.0008, 0.0005, -0.0006, 0.0021, 0.0007, -0.0004, 0.0021, -0.0009, -0.0005, -0.0016, -0.0007, -0.0000, -0.0004, -0.0016, -0.0001, -0.0008, 0.0004, 0.0011]"
5,"생각보다 치즈 돈까스는 요새 잘나오는 치즈 돈까스 집과 비슷한 맛이었어요. 그렇지만 느끼하지않고 치즈가 잘 늘어난다는게 조금 달라요. 사실 등심까스가 더 맛있었는데, 튀김옷이 기가막힙니다. 저라면 또 먹는다면 등심까스를 먹을 것 같네요. 카레는 꼭 추가해서 드세요. 간이 좀 짤 수는 있지만 밥이랑 같이 먹기도 좋을 정도로 깊은 맛입니다.",2021-07-22,3,"[-0.0025, 0.0008, 0.0003, -0.0033, -0.0019, -0.0012, 0.0023, 0.0005, -0.0002, -0.0033, 0.0014, -0.0035, 0.0007, 0.0010, -0.0005, 0.0006, 0.0028, 0.0007, -0.0022, -0.0027, 0.0006, 0.0048, 0.0031, -0.0003, 0.0006, -0.0013, -0.0022, 0.0005, -0.0011, -0.0003, 0.0016, -0.0009, 0.0006, -0.0027, -0.0021, -0.0013, 0.0001, 0.0008, 0.0001, -0.0028, 0.0005, -0.0018, 0.0022, -0.0014, 0.0044, -0.0005, -0.0008, 0.0030, 0.0013, -0.0007]"
3,"대기 77번에 한시간 반 기다림.
치즈돈까스 매진으로. 등심이랑 안심, 볼카츠 먹어보니 볼카츠 추천함.
등심.안심은 다른 곳이랑 큰 차이 없음.",2024-07-22,0,"[-0.0007, -0.0015, 0.0038, -0.0038, -0.0011, -0.0036, -0.0027, 0.0021, -0.0028, -0.0006, -0.0020, -0.0031, 0.0003, 0.0000, 0.0016, -0.0004, 0.0043, 0.0019, 0.0011, 0.0009, 0.0001, 0.0014, 0.0004, -0.0025, -0.0029, 0.0022, -0.0002, 0.0030, -0.0027, -0.0037, 0.0002, 0.0007, 0.0016, -0.0032, 0.0005, -0.0038, -0.0043, -0.0010, -0.0018, 0.0031, 0.0062, -0.0014, 0.0012, -0.0043, 0.0022, -0.0052, 0.0025, -0.0000, -0.0023, 0.0009]"
3,"제주에 있는 한달 동안 저녁8시마다
클릭을 열심히 해도 안되다가 취소가 나와서
방문하게 됐다
예약제로 운영하니 식사시간 동안 불편함이 없다
직원분들도 친절하고 입장부터 나갈때까지 프로세스가 잘 되어있다
아내는 돈까스는 소금에 찍어 먹을때가 제일 맛있다고 한다
생맥주를 같이 팔면 더 좋을 것 같다",2022-07-22,4,"[-0.0039, -0.0003, 0.0001, -0.0021, 0.0001, -0.0031, 0.0008, 0.0005, 0.0016, 0.0010, 0.0012, -0.0018, 0.0005, 0.0022, 0.0002, -0.0002, 0.0009, 0.0005, -0.0025, 0.0007, -0.0036, 0.0006, 0.0017, -0.0030, -0.0003, 0.0007, -0.0029, 0.0001, -0.0031, 0.0014, -0.0000, 0.0006, -0.0008, 0.0001, 0.0006, 0.0019, -0.0017, -0.0003, 0.0024, -0.0012, 0.0008, -0.0030, -0.0021, 0.0029, 0.0026, -0.0011, -0.0022, -0.0017, 0.0006, 0.0016]"
4,"그냥 맛있는 돈카츠집
유명하니까 한번 올만한집",2024-07-22,0,"[0.0056, -0.0079, -0.0043, 0.0059, -0.0023, -0.0021, 0.0044, 0.0068, -0.0081, -0.0089, -0.0031, 0.0013, -0.0010, 0.0039, -0.0012, -0.0052, 0.0074, 0.0057, 0.0003, -0.0094, -0.0012, -0.0016, 0.0063, -0.0076, -0.0013, -0.0023, -0.0001, 0.0056, -0.0003, -0.0015, 0.0055, 0.0042, -0.0034, 0.0019, 0.0004, 0.0028, -0.0038, -0.0035, 0.0010, -0.0152, 0.0021, -0.0054, 0.0045, 0.0069, -0.0012, 0.0045, -0.0020, -0.0054, 0.0019, -0.0016]"
5,가성비 좋고 겉바속촉. 고기 부드러워요. 아침에 1시간 대기해서 9시반쯤 티켓 받고 12시부터 점심식사 입장.,2023-07-22,5,"[-0.0026, 0.0049, 0.0011, 0.0036, -0.0001, 0.0009, 0.0042, -0.0024, 0.0027, -0.0001, 0.0023, -0.0008, -0.0005, -0.0044, 0.0046, -0.0021, -0.0000, -0.0019, 0.0012, -0.0045, -0.0011, 0.0062, -0.0009, -0.0025, 0.0046, 0.0022, -0.0017, -0.0029, 0.0015, -0.0001, -0.0003, 0.0011, 0.0003, -0.0013, -0.0025, 0.0033, -0.0011, 0.0064, 0.0034, -0.0009, -0.0006, 0.0022, -0.0046, -0.0053, -0.0048, 0.0065, 0.0018, 0.0000, -0.0009, 0.0023]"
4,아침 6시30분부터  줄을서고 아침에 무지개도 뜨고  줄은 길어지고..  아침  8 시정도에 줄을서도  당일 식사는  가능하리라 생각하네요. 등심돈가스는 기대만큼  치즈는  보통.카레는 맛있네요.,2021-07-22,3,"[-0.0026, -0.0006, 0.0038, 0.0016, -0.0045, -0.0015, -0.0012, -0.0036, -0.0015, -0.0011, 0.0012, -0.0029, -0.0004, 0.0023, 0.0000, -0.0023, -0.0006, 0.0014, -0.0046, -0.0019, -0.0031, -0.0009, 0.0021, 0.0018, -0.0003, 0.0046, -0.0001, -0.0026, -0.0011, 0.0015, 0.0007, 0.0044, -0.0024, 0.0009, 0.0019, -0.0003, -0.0017, 0.0015, 0.0000, -0.0068, -0.0024, 0.0024, 0.0027, -0.0009, 0.0050, 0.0007, -0.0011, 0.0023, -0.0014, 0.0043]"
3,"웨이팅 10분이면 오케이 1시간이상은 쌉에바,
그냥,시에 맛있는돈까스집 입천장 아플정도로 튀김이 날카로움",2025-04-22,1,"[0.0010, 0.0020, -0.0037, -0.0042, 0.0002, 0.0006, -0.0046, -0.0010, 0.0009, 0.0006, 0.0010, 0.0031, -0.0017, 0.0040, -0.0031, 0.0008, -0.0030, 0.0014, 0.0011, -0.0011, 0.0040, 0.0022, 0.0049, -0.0032, 0.0043, 0.0000, 0.0014, -0.0001, -0.0015, -0.0000, 0.0055, 0.0092, -0.0019, 0.0041, -0.0033, 0.0045, -0.0004, 0.0008, -0.0002, -0.0008, -0.0013, -0.0006, 0.0022, 0.0059, -0.0071, 0.0040, -0.0021, -0.0029, 0.0026, -0.0062]"
5,"7월9일기준
전날 오후8시30분 대기시작
11번째 팀이었어요.
음식 너무 맛있게 잘 먹었어요.고기는촉촉하고겉은바삭하고 크기도커서 금방배차더라구요

원래 1인1메뉴였는데 항의가 많아서 이제 1인1메뉴는 아니라고하시네요. 하지만 하루판매량은 정해져있어서 1인다메뉴하시면 그만큼 뒷사람이 못 먹으니 서로 배려하면좋겠어요.

사장님내외분들이 방송때도 내향적으로 보이셨는데,
갑자기 많은관심과 많은손님들을 대하시다보니 많이 힘들어보이셨어요. 조리하랴 서빙하랴 계산하랴  바쁘신데도 손님들개개인이 인증샷남겨야된다고 같이 사진찍자고도 많이 하시던데 표정에 웃음기가전혀없고 영혼을 파신분들처럼 느껴져서 측은했어요. 그냥 맛있게 먹고가면되지 연예인도아닌데 바쁜사람붙잡고 사진찍고 그러는건 좀 안 좋아보였네요. 표정이  너무우울해보이셔서 걱정도많이됐어요.너무 안행복해보이셔서..

저도 남들처럼  전날저녁부터 텐트치고 텐트안에서 밥먹었지만 종량제구매해서  쓰레기다모아서 챙겼습니다.기다리시는분들 중 쳐먹고 더본호텔여자화장실에다가 쓰레기불법투기많이하던데 개념좀챙겼으면싶어요.",2020-07-22,2,"[-0.0008, 0.0011, -0.0024, 0.0001, -0.0004, -0.0001, 0.0028, 0.0019, -0.0019, -0.0002, 0.0018, 0.0016, -0.0021, 0.0003, -0.0006, -0.0006, -0.0006, 0.0004, -0.0001, -0.0007, 0.0016, 0.0005, 0.0007, 0.0008, -0.0011, -0.0020, 0.0007, 0.0003, 0.0004, -0.0036, -0.0019, -0.0017, 0.0006, 0.0006, -0.0014, 0.0007, 0.0015, 0.0008, -0.0000, -0.0012, -0.0011, -0.0009, 0.0010, -0.0010, 0.0015, 0.0016, -0.0019, -0.0023, -0.0014, -0.0021]"
5,맛좋음 ~빠른 후배들 양성으로  기다리지 않고 편하게 먹는 그날이 오길~♡카레는 사랑입니다🤘…,2020-07-22,2,"[-0.0009, -0.0053, 0.0054, 0.0039, -0.0018, -0.0025, -0.0014, 0.0025, -0.0012, -0.0050, 0.0045, -0.0039, 0.0005, 0.0032, -0.0006, 0.0011, 0.0075, 0.0001, -0.0018, 0.0020, -0.0042, -0.0049, 0.0007, 0.0004, 0.0033, -0.0002, -0.0040, 0.0078, 0.0017, -0.0050, -0.0028, -0.0017, 0.0049, -0.0017, -0.0018, 0.0016, 0.0031, 0.0036, -0.0024, 0.0010, 0.0008, 0.0000, 0.0044, 0.0005, -0.0002, -0.0019, 0.0014, 0.0026, 0.0037, -0.0017]"
1,"아무것도 모르고 갔는데 12시되면 오픈이고 10시부터 줄 선 사람부터 150번호 대기받습니다
연돈 장사닫은 시간부터 텐트쳐서 아침 10시에 대기표받을려고 기다리는거보니 시간이 너무 아깝다고 생각되네요
사장인지 직원인지 남자분도 친절하지도 않고
굳이 저렇게까지 먹어야하나 생각됩니다
차라리 바삭돈까스가 낫겠더군요
여긴 안 먹어보긴 했지만 솔직히 백종원 다녀간 곳이 다 맛있진 않으니 뭐
시간 아깝다 생각하시는 분은 가지 마시길
혹시나 해서 가는 시간마저 아깝습니다",2020-07-22,2,"[-0.0007, 0.0002, -0.0004, 0.0011, 0.0013, 0.0000, 0.0010, 0.0004, -0.0009, -0.0021, 0.0034, -0.0010, -0.0009, -0.0004, 0.0026, 0.0016, 0.0006, -0.0017, 0.0014, 0.0007, 0.0003, -0.0016, 0.0024, -0.0016, 0.0005, 0.0016, 0.0003, -0.0021, -0.0015, 0.0004, 0.0023, 0.0006, -0.0022, -0.0003, -0.0002, 0.0028, -0.0023, -0.0005, -0.0015, -0.0041, 0.0027, -0.0022, -0.0003, 0.0001, 0.0007, 0.0005, -0.0024, -0.0010, -0.0017, 0.0016]"
1,선불인줄 모르고 앉아서 20분 넘게 기다렸어요.결제해야 음식오더가 들어간다고 한줄 써놓는게 그렇게 어려운건지... 웨이팅하고 들어가서 또 기다리고..직원들도 손님에게 관심이 없고 도움받기도 힘들고 전부다 셀프서비스에..패푸도 이정도는 아닐듯 하네요. 직원들이 일하기 싫은거 같아요. 음식이 딱히 맛있는지도 모르겠어요. 사람들 다 남기고 가던데요.. 굉장히 느끼합니다. 고기가 연하고 바삭한거 말고 별로 장점이 없어요. 유명하다니까 한번 가보는건데 음식이나 서비스 전부 한 시간 이상 기다릴 가치는 없는것 같네요. 문을 계속 열어놔서 날파리도 엄청많아서 위생문제도 있어요. 여행중 돈까스 여러번 먹고다녔는데 맛 위생 친절함등 여기가 제일 별로에요..,2024-11-22,4,"[-0.0021, 0.0002, -0.0005, 0.0001, 0.0015, 0.0000, 0.0017, 0.0001, 0.0001, -0.0008, 0.0000, -0.0024, 0.0020, 0.0004, 0.0003, 0.0009, -0.0006, -0.0011, -0.0002, -0.0013, 0.0010, -0.0008, 0.0023, -0.0008, 0.0006, 0.0025, -0.0018, -0.0035, -0.0014, -0.0019, 0.0035, 0.0006, -0.0004, 0.0007, -0.0014, 0.0008, -0.0010, -0.0002, 0.0011, -0.0019, 0.0002, -0.0016, -0.0021, 0.0010, -0.0013, -0.0009, 0.0003, 0.0010, -0.0012, 0.0008]"
5,"치즈까스는 인생맛. 촉촉한 육즙의 안심돈가스. 바삭한 등심돈가스. 그리고 최고의 카레^^
줄서서 기다린 보람 있었어요^",2023-07-22,5,"[0.0021, 0.0051, 0.0015, 0.0045, -0.0045, -0.0018, 0.0017, 0.0004, -0.0002, -0.0042, 0.0008, -0.0034, -0.0036, 0.0027, 0.0011, 0.0000, 0.0023, -0.0079, -0.0016, -0.0058, 0.0047, 0.0024, 0.0010, -0.0004, 0.0014, -0.0005, -0.0039, -0.0005, -0.0022, 0.0012, 0.0008, 0.0025, -0.0005, -0.0023, -0.0013, 0.0036, 0.0057, 0.0017, -0.0066, -0.0000, 0.0005, 0.0014, 0.0011, 0.0026, 0.0046, -0.0043, 0.0003, -0.0023, 0.0072, 0.0056]"
4,맛이 없는건 아닌데 기다리는 시간에 비해서는 좋다고는 못할것 같습니다. 새벽에 줄서고 오전 10시에 번호랑 시간대 정해주십니다. 더본호텔에서 화장실 이용가능하고 새벽에 추우니 옷 잘챙겨서 가시기 바랍니다. 음식도 조금 싸가시면 나쁘지 않습니다.,2020-07-22,2,"[0.0001, -0.0007, -0.0009, 0.0071, 0.0033, 0.0021, -0.0036, 0.0030, 0.0012, -0.0006, 0.0016, 0.0011, -0.0015, -0.0001, 0.0006, -0.0002, 0.0022, 0.0011, 0.0001, -0.0020, 0.0009, 0.0048, 0.0004, -0.0004, -0.0013, 0.0020, 0.0002, -0.0025, -0.0012, 0.0019, 0.0014, 0.0021, -0.0048, 0.0013, -0.0017, -0.0001, 0.0011, 0.0049, -0.0010, -0.0008, 0.0024, -0.0008, 0.0015, 0.0011, 0.0034, -0.0008, -0.0002, -0.0010, 0.0005, -0.0005]"
4,"지금까지 먹어본 돈까스 중 가장 맛있음. 기름은 쫙 빠져서 느끼하지 않게 바삭하고, 고기는 두껍고 촉촉함. 모든 게 셀프라 불편하지만 가격을 생각하면 셀프가 이해되기도 함.
다만 아무리 맛있어도 돈까스는 돈까스이며, 5시간씩 웨이팅하고 먹을 맛은 아님. 백종원이 극찬한 카레는 특별하지 않고, 카레 잘 한다 하는 집에 가면 먹을 수 있는 그런 맛임.",2024-10-22,1,"[-0.0012, 0.0001, 0.0012, -0.0018, -0.0023, -0.0019, 0.0040, 0.0029, -0.0014, -0.0033, 0.0019, -0.0029, -0.0000, 0.0012, -0.0021, -0.0006, 0.0035, 0.0002, -0.0028, 0.0003, -0.0005, 0.0014, 0.0059, 0.0002, 0.0005, 0.0028, -0.0016, 0.0027, -0.0016, -0.0006, -0.0001, -0.0006, -0.0001, -0.0038, 0.0006, -0.0012, 0.0038, 0.0002, -0.0009, -0.0003, 0.0015, -0.0005, -0.0035, -0.0011, 0.0018, 0.0008, 0.0005, -0.0009, 0.0016, -0.0001]"
