rating,content,date,weekday,vector
5.0,"기다린 보람이 있었어요^^ 고기 질이 좋아 바삭한 튀김옷과 잘 어울렸고, 안심은 부드럽고 등심은 고소했습니다. 카레도 진하고 맛있어 함께 먹기에 딱 좋았습니다. 왜 제주까지 와서 연돈을 찾는지, 먹어보니 바로 알 수 있었어요!👍🏻👀👍🏻",2025-07-05,5,"[0.0521, -0.0129, -0.0094, 0.1452, -0.1883, -0.2849, 0.3210, 0.6050, -0.4597, -0.0542, -0.1025, -0.2565, 0.1139, 0.2155, -0.2483, 0.0969, 0.2087, 0.0457, -0.3080, -0.2697, 0.1083, 0.2732, 0.4767, -0.1783, 0.1337, 0.1794, -0.3350, -0.0971, -0.2571, 0.0591, 0.1756, -0.0323, -0.0533, 0.1359, -0.1392, 0.2715, 0.0559, -0.0032, -0.0131, -0.2832, 0.2058, -0.1583, -0.1258, 0.0414, 0.6364, 0.0639, -0.0631, -0.3063, 0.2756, 0.0894]"
5.0,"예약 줄 기다리려고 아침 9시까지 연돈 주차장에 갔는데 앞에 12팀이나 대기하고 있었습니다.
치즈돈까스는 제가 먹어본 가게 중 최고입니다.
치즈가 쭉쭉 늘어나고 돈까스 돼지고기도 누린내 없이 맛있으며 튀김옷도 바삭하니 좋았습니다.",2025-06-28,5,"[0.0549, -0.0088, -0.0075, 0.1311, -0.1735, -0.2751, 0.3059, 0.5763, -0.4340, -0.0573, -0.0963, -0.2425, 0.1103, 0.2097, -0.2347, 0.0843, 0.2011, 0.0410, -0.2917, -0.2583, 0.0952, 0.2551, 0.4454, -0.1701, 0.1309, 0.1656, -0.3220, -0.0841, -0.2476, 0.0609, 0.1642, -0.0353, -0.0474, 0.1291, -0.1352, 0.2650, 0.0552, -0.0063, -0.0189, -0.2738, 0.1862, -0.1461, -0.1197, 0.0384, 0.6063, 0.0596, -0.0567, -0.2846, 0.2625, 0.0949]"
5.0,"리뷰작성 절대 안해요 원래는 그런데 여긴 꼭하고싶어요ㅎㅎ
부산에서 여자친구랑 제주도 여행을 갈려고 계획을 세우다가 더본호텔 예약이 되서 연돈을 가보자고 해서 미리계획을 세우고 갔어요!! 저가 돈까스를 엄청 좋아하는걸 알고 여기저기 돈까스를 먹어봤었는데 연돈만큼 맛있는집을 못본것같아요!! 진짜 지금도 다시 제주도 가야하나 고민들 정도로 연돈만큼
맛있는집은 못본것같아요 부산 서면(***예찬)에 매번가는집이 최애인줄 알았는데 진짜 마음이 변할정도에요 진짜 연돈연돈 하는이유를 알것같아요!
저인생에 이젠 연돈이 최애의 집이에요 고기 빵가루 빠지는게 하나도 없어요
그리고 특히 돈까스에서 기름냄새 기름이 하나도 안느껴져서 정말 좋았어요
깔끔 그자체에요 진짜 사장님 너무 감사합니다!!
특히 겨자에 돈까스소스 넣어먹을수있어 더욱더 맛있게 먹을수있어 좋았습니다!
처음엔 소금 찍어 먹어보는걸 추천드려요~고기가 얼마나 좋은지 알수있어요~
예전에 골목식당에서 포방터하실때부터 가보고싶었지만 줄이 너무 길다고해서 못가봤는데 진짜 이번 계기로 가본거에 후회없었습니다
줄은 7시50분에 서서 26번째인데 12시반쯤 들어갔어요ㅎㅎ
다시 줄서서 꼭 먹고싶습니다!! 사장님 한번더 감사드리고 이렇게 맛있는 돈까스 해주셔서 정말 감사합니다!",2024-01-19,4,"[0.0366, -0.0051, -0.0080, 0.0988, -0.1323, -0.2039, 0.2244, 0.4213, -0.3195, -0.0424, -0.0714, -0.1770, 0.0801, 0.1492, -0.1678, 0.0601, 0.1439, 0.0291, -0.2169, -0.1907, 0.0707, 0.1891, 0.3323, -0.1277, 0.0933, 0.1215, -0.2345, -0.0677, -0.1807, 0.0478, 0.1229, -0.0266, -0.0449, 0.0930, -0.0965, 0.1917, 0.0384, -0.0017, -0.0130, -0.1981, 0.1380, -0.1079, -0.0858, 0.0315, 0.4468, 0.0419, -0.0422, -0.2068, 0.1928, 0.0674]"
5.0,"* 대기시작 시간 ㅡ 09시00
* 티켓팅 시작 시간 ㅡ 09시 55분
(강풍.강우로 인한 조기 티켓팅 시작)

* 번호 86번 획득. 2시 전후로 진입
* 1일 한정메뉴ㅡ치즈돈까스 못먹음.
볼카츠와 동일 재료 투입이라면 굳이 먹을 필요
못느낌.
* 히레카스. 로스카스 먹어본 결과 고기육즙도 많고.
부들부들해서 맛있음.
로스카스쪽이 좀더 부드러웠고. 히레카스쪽이 단단한 식감
이었음.
재방문해도 치즈카츠는 안먹을 예정임.",2025-02-01,5,"[0.0203, -0.0037, -0.0055, 0.0536, -0.0745, -0.1124, 0.1314, 0.2382, -0.1814, -0.0250, -0.0392, -0.1026, 0.0451, 0.0859, -0.0953, 0.0325, 0.0825, 0.0148, -0.1221, -0.1078, 0.0390, 0.1042, 0.1850, -0.0733, 0.0549, 0.0690, -0.1320, -0.0373, -0.1047, 0.0264, 0.0680, -0.0167, -0.0178, 0.0497, -0.0591, 0.1066, 0.0216, -0.0061, -0.0067, -0.1100, 0.0742, -0.0610, -0.0509, 0.0154, 0.2511, 0.0210, -0.0258, -0.1181, 0.1037, 0.0372]"
4.5,"제가 평소 궁금했던 점을 리뷰에 남겨봅니다.

평일(금요일) 오전 8시 10분 도착했어요.
순식간에 뒤로 줄이..;;
이슬비가 조금씩 오는데 다들 비맞고 기다렸어요.
추우니까 옷 따뜻하게 입고 오세요.
앞이 뚫려있어서 바람많이 불어요.
제주도에 와서 한 번도 쓰지 않은 핫팩을 기다리면서 유용하게 사용했어요.
일행분들과 교대로 기다리시는 거 추천합니다.
9시 50분에 캐치테이블 오픈됐고 30번이었어요.

기다리느라 손발이 얼어서 주변 관광은 못하고
근처 스타벅스에서 기다리다가
7번 알림이 12시 26분에 와서 출발했고
12시 36분에 입장알림떠서 입장했어요.
매장을 옮겨서 넓은데 자리를 꽉 채우지 않더라고요.
빈 테이블이 10개정도는 된 듯..

한 팀당 치즈돈까스는 하나만 주문가능해요.
다른 분들 말씀대로 모든 게 셀프서비스에요.
물도, 주문도, 음식도..
태블릿으로 선결제하는 시스템이고
음식이 나오면 매니저분이 ""몇번 테이블 음식 나왔습니다.""라고 알려주세요.
물론 태블릿에도 알림이 뜨고요.
음료는 주문을 하더라도 챙겨주지 않으니
음식 받을 때 음료 달라고 말씀하셔야 해요.
말씀하시면 냉장고에서 꺼내가라고 하십니다.
음료컵에 얼음달라고 주방에 요청하셔서 드시고요.
12시 50분쯤 식사 마치고 나왔는데 대기는 마감이었어요.

전에 있던 매장보다 넓어진 것은 사실이나 서비스나 위생 부분에서는 좀 아쉽네요.
대형마트 푸드코트 같았어요.
테이블도 지저분해서 닦아달라고 요청해야 하고요.
그리고 화장실이 남자,여자 각 한 칸씩인건 정말 너무 하고요.
심지어 세면대도 화장실 안에 있어서 손만 닦으려고해도 화장실에 누가 있으면 한참 기다려야 해요.
식사 다하시고 더본호텔 빽다방 오른쪽 옆문으로 들어가셔서
더본호텔 화장실 이용하세요.
훨씬 깨끗합니다.
연돈 화장실은 지저분해요..

주차는 현재까지도 무료에요.
바로 앞 길가에 주차하셔도 돼요.
1분거리에 다O소도 있어서 주차하고 쇼핑 다녀오셔도 됩니다.
전 다O소 쇼핑하고 식빵사고(근처에 식빵 맛집이 있어요.) 더본호텔도 다녀왔어요.

치즈돈까스 먹을 수 없는 순번이라면 전 대기하지 않겠습니다.
여기 말고도 근처에는 정말 맛집이 많아요.",2024-01-28,6,"[0.0306, -0.0053, -0.0068, 0.0830, -0.1064, -0.1681, 0.1886, 0.3563, -0.2679, -0.0323, -0.0594, -0.1480, 0.0655, 0.1307, -0.1427, 0.0543, 0.1225, 0.0238, -0.1773, -0.1580, 0.0619, 0.1584, 0.2802, -0.1074, 0.0792, 0.1023, -0.1954, -0.0551, -0.1524, 0.0360, 0.1026, -0.0195, -0.0320, 0.0803, -0.0813, 0.1626, 0.0337, -0.0035, -0.0113, -0.1635, 0.1164, -0.0925, -0.0755, 0.0251, 0.3754, 0.0357, -0.0347, -0.1753, 0.1603, 0.0578]"
5.0,"제주 혼자 여행으로 왔지만~~~!!
아침 7시20분정도 줄서기
지난번 10번 20번 ㅋㅋㅋ완전 앞당겨짐.....
성공 4번째 ㅋㅋㅋㅋㅋ

연돈 치츠카츠를 먹으면 진짜 행복함 ㅋㅋㅋ
기분 좋게 잘 먹고 부산으로 갑니",2024-05-28,1,"[0.0323, -0.0045, -0.0068, 0.0962, -0.1310, -0.1979, 0.2241, 0.4107, -0.3162, -0.0393, -0.0682, -0.1707, 0.0802, 0.1511, -0.1670, 0.0649, 0.1402, 0.0298, -0.2171, -0.1857, 0.0727, 0.1920, 0.3192, -0.1214, 0.0908, 0.1178, -0.2363, -0.0622, -0.1795, 0.0437, 0.1256, -0.0246, -0.0400, 0.0913, -0.0919, 0.1899, 0.0366, -0.0056, -0.0087, -0.1895, 0.1321, -0.1082, -0.0856, 0.0264, 0.4360, 0.0457, -0.0470, -0.2045, 0.1937, 0.0628]"
5.0,"아침 8:10분에 도착했을 때 생각보다 사람이 없었어요! 9:52분에 캐치테이블 열어주셨구 12:40분에 23번 째로 들어갈 수 있었어요😃

캐치테이블 열리기 전까지는 땡볕에서 힘들게 기다렸지만 번호 받고 2시간동안은 더본호텔에 있는 빽다방에서 편하게 기다렸습니다 ㅎㅅㅎ ( 물론 빽다방두 줄이 꽤 길어서 자리 없으신 분들은 빵이랑 음료 포장해서 차에 계시면 될 듯 해요🙂‍↕️ )

등심은 오버쿡이다 딱딱하다라는 말들이 많았어서 걱정했는데 제 입맛에는 바삭바삭하구 엄청 맛있게 먹었습니다!

치즈카츠는 한정수량이 이해될 정도로 생모짜렐라 맛이 깊어서 정말 처음 먹어보는 치즈카츠 맛이였어요😍
생각보다 회전률은 빨라요

웨이팅이 조금만 더 줄어든다면 재방문 의사 10000%입니다!

아침부터 많은 손님 상대하시느라 직원분들도 힘드실텐데 친절하게 대해주셔서 전반적으로 너무 좋았어요 :)
잘 먹었습니다 🍀",2024-09-13,4,"[0.0362, -0.0070, -0.0049, 0.1042, -0.1364, -0.2079, 0.2395, 0.4488, -0.3395, -0.0415, -0.0751, -0.1854, 0.0854, 0.1614, -0.1806, 0.0692, 0.1545, 0.0342, -0.2281, -0.2005, 0.0768, 0.1999, 0.3529, -0.1345, 0.1012, 0.1270, -0.2500, -0.0690, -0.1921, 0.0477, 0.1310, -0.0262, -0.0420, 0.1008, -0.1021, 0.2058, 0.0389, -0.0042, -0.0126, -0.2104, 0.1497, -0.1155, -0.0900, 0.0329, 0.4719, 0.0479, -0.0443, -0.2249, 0.2013, 0.0687]"
5.0,"전날 9시40분쯤 가서 줄섰다가 76번 받고 2시에 가서 좀 기다렸는데 우리 전전에 치즈돈까스 품절이라고.
그래서 포기하고 다음날 1번을 목표로 6시50분에 가서 친구들과 번갈아 줄서 대기표 1번 받기 성공. 12시 오픈하자마자 들어갔어요. 치즈돈까스는 소문만큼 너무 맛있었고 친구들도 만족하며 먹었어요. 안심도 전 맛있었는데 친구들은 평범하다고. 치즈돈까스를 꼭 먹어야 하는 분들이라면 대기표 70번 안에는 들어야 할듯요~",2024-03-08,4,"[0.0362, -0.0037, -0.0087, 0.1099, -0.1388, -0.2147, 0.2447, 0.4597, -0.3444, -0.0439, -0.0788, -0.1864, 0.0855, 0.1639, -0.1864, 0.0697, 0.1602, 0.0286, -0.2299, -0.2045, 0.0756, 0.2050, 0.3585, -0.1377, 0.1029, 0.1323, -0.2572, -0.0676, -0.1911, 0.0483, 0.1334, -0.0273, -0.0463, 0.1030, -0.1060, 0.2135, 0.0388, -0.0089, -0.0140, -0.2118, 0.1483, -0.1189, -0.0942, 0.0305, 0.4855, 0.0477, -0.0470, -0.2270, 0.2074, 0.0739]"
5.0,"14시30분경 접수, 154분 웨이팅이라 일보고 복귀, 17시경 착석.
맛에 둔감한 편이라 튀김이나 고기는 괜찮은 편이구나 느낌이었는데,
저에겐 돈까스 소스가 인상깊었습니다.
소스의 미묘한 조합이 돈까스 맛을 백배 살려준 듯.
거기에 별 기대없이 추가한 카레도 꽤나 맛있어서 카레 포장 사왔습니다.
이번엔 무식하게 1시간 가량 주차장에서 대기해서 괴로웠지만 근처 카페등지에서 시간 보내고 온다면 웨이팅도 할 만 할 듯요",2024-11-20,2,"[0.0262, -0.0059, -0.0068, 0.0790, -0.1064, -0.1611, 0.1795, 0.3388, -0.2547, -0.0310, -0.0520, -0.1435, 0.0665, 0.1217, -0.1368, 0.0529, 0.1171, 0.0244, -0.1713, -0.1493, 0.0552, 0.1556, 0.2666, -0.1003, 0.0785, 0.0982, -0.1906, -0.0506, -0.1439, 0.0343, 0.0996, -0.0207, -0.0306, 0.0787, -0.0756, 0.1543, 0.0323, -0.0048, -0.0087, -0.1601, 0.1109, -0.0897, -0.0718, 0.0246, 0.3600, 0.0321, -0.0335, -0.1687, 0.1538, 0.0501]"
4.0,"대기 기다림은 한 두시간정도..
지난번에 먹지 못해서 한번 가 볼까.. 하고 방문.. 역시나, 기다림은 길었다. 돈가스에 진심인 사장님, 고기를 종일 두드리며 .. 어떤 맛일까 ?? 진짜 궁금...
기다림은 기렸지만.. 그러다.. 치즈돈가스는 먹지 못했지만..아쉬움 버리고.. 기본 돈가스 등심,안심과 하이라이스를 주문해서 먹어 봄.
좀 다르긴했다
기름의 느끼함은 적었다. 깔끔했고.. 바사삭 잘 튀겨져나왔다 .. 모든게 셀프였지만 ㅋㅋㅋ
리뷰 그대로 깍두기? 물렁물렁 멋이 없었다.
돈가스는 고기 두께도 어느정도 퀴김옷도 적당히.. 다른 줄서서 먹는 돈가스 전문점과 비교했을때.. 괜찮았다.. 맛도 있었고 친절했고.. 사장님은 주방에서 고기에 진심이였던 모습이 보였다 ㅎㅎ 하이라이스 신메뉴도 맛있었다.^^",2025-06-05,3,"[0.0371, -0.0046, -0.0070, 0.1028, -0.1318, -0.1997, 0.2280, 0.4186, -0.3196, -0.0370, -0.0711, -0.1758, 0.0835, 0.1547, -0.1707, 0.0637, 0.1430, 0.0304, -0.2142, -0.1922, 0.0744, 0.1862, 0.3291, -0.1265, 0.0974, 0.1224, -0.2382, -0.0653, -0.1815, 0.0447, 0.1246, -0.0266, -0.0376, 0.0961, -0.0968, 0.1934, 0.0386, -0.0022, -0.0092, -0.1985, 0.1390, -0.1088, -0.0864, 0.0303, 0.4466, 0.0443, -0.0448, -0.2099, 0.1948, 0.0689]"
5.0,"평일 오전 10시쯤 방문했더니 대기 38번이었고 오후 12시 50분 입장했습니다. 치즈카츠 드시려면 최소한 오전 11시 이전에 오셔서 웨이팅하시는게 좋을것 같아요. 제가 방문한 평일은 오전 11시반쯤 웨이팅 100번 되더라구요. 치즈카츠 꼭 안드셔도 괜찮다면 늦은오후 방문하시면 될 것 같아요. 치즈카츠와 안심돈까스는 이때까지 먹어본 여럿 돈까스중에 베스트였고 가격도 합리적이었구요. 카레는 일반카레가 아니라 조금 독특한 스타일이었는데 제 입맛에는 굳이 사올만하진 않았어요. 생긴지 한참 되었는데 여전히 찾는 사람이 많은건 이유가 있다고 생각하고 사장님도 대단하신것 같아요.
대기가 있다는게 유일한 단점이지만 예전에 밤샘대기 있을때를 생각하면 이정도 대기는 기다릴만 했다고 봅니다. 맛있게 잘 먹었습니다^^",2025-06-19,3,"[0.0442, -0.0150, -0.0043, 0.1162, -0.1448, -0.2307, 0.2656, 0.4969, -0.3723, -0.0449, -0.0888, -0.2055, 0.0866, 0.1827, -0.2009, 0.0785, 0.1726, 0.0344, -0.2467, -0.2159, 0.0845, 0.2187, 0.3902, -0.1492, 0.1155, 0.1445, -0.2740, -0.0799, -0.2181, 0.0513, 0.1441, -0.0305, -0.0424, 0.1102, -0.1148, 0.2265, 0.0452, -0.0068, -0.0170, -0.2316, 0.1613, -0.1283, -0.1040, 0.0338, 0.5259, 0.0489, -0.0525, -0.2471, 0.2240, 0.0813]"
5.0,"<웨이팅 1번의 찐후기를 알려드립니다>
제주 스무번 넘게 온 사람입니다.
저에게 연돈은 닿을듯 닿지 못하는 곳이었어요.
몇년전 어플로 예약할때 몇번 광탈하고 포기했죠.
하지만 연돈을 먹지 못한다면 먹보로서의 자존감이 낮아질것 같았어요. 🥹

제주 지인은 오후에 가면 웨이팅 없이 먹을 수 있어 그렇게 하자..

근데 언니.. 그럼 치즈까스가 없잖아?!!!😱

겨울 웨이팅 준비물 : 캠핑의자, 핫팩, 보조배터리, 무릎담요 (위아래 내복입기, 털모자 굿, 장갑)
참! 블로그보면 캠핑의자 다이소나 낚시의자 정도로 추천하시는데 찐캠핑의자가 버티기 좋아요. 정말 편히 앉아서 저 하나도 안힘들었어요.

1️⃣ 새벽 6:50분 연돈 도착 / 앞에 한팀 있었음
그러다 앞에 계신 분들이 차로 들어가셨음 (열팀 줄서면 그때 나오자고 하심) 그래서 내가 1번됨 갸갸갸갸갸

2️⃣기다림 : 넷플도 보고 유튭도 보고 게임도 하고 자기반성도 하고 인생계획도 세우고 나 개열받게 한 동료도 생각하고... (친구나 가족 같이오면 대화할거 같죠? 다들 조용히 ㅋㅋ 한명만 희생하세요)

3️⃣ 9:55분에 직원분 들어가시고 10시에 딱 웨이팅대(?)에 태블릿 두대 올려두시고 오픈 / 두대라 두명씩 가능 그래서 저는 1,3번을 받았어요. 2번은 제 뒤에 분이 ㅋㅋ
(저는 5명이서 먹을거라 번호 두개로 나누어 줄서요^^)

4️⃣ 주차장은 웨이팅 끝나면 한가해져요. 지금 1월은 연돈 주차장 무료입니다. 웨이팅 끝나고 중문쪽 가서 전기차 충전함 / 거기 스벅, 맥도널드 있으니 거기서 대기하셔도 좋을듯 해요.

5️⃣ 12시 정시 연돈 입장 (처음에는 5-8팀민 입장 / 아무래도 주문 후 만드는 시간 있으니 처음부터 홀이 꽉차게 안하더라구요

6️⃣치즈까스2, 안심2, 카레2(음료2 주문)
골목식당부터 연돈의 스토리를 아는 저는 의미가 있는 식사였고 돈까스 좋아하는 어린이 3명은 그냥 엄마가 가자고 하니 왔잖아요?

어린이 후기1: 집에서 배민으로 시키는 돈까스랑 비슷해요
어린이후기2: 맛있지만 엄마가 막 새벽부터 기다릴 정도는 아닌데요?
어린이후기3: 치즈에서 우유맛이 나요!

카레도 특별한건 없습니다. 약간 짰고.. 고형 카레로 만든 평범한 맛입니다. [수제 돈까스&카레 연돈]인데 카레를 왜 넣으셨을까?

^^ 전 제 후기보다 아이들 후기가 더 정확하다고 생각들었어요.

다시 안온다 이런건 절대 아니고!
훌륭한 돈까스는 맞아요.

연돈은 제주의 하나의 여행 문화가 되었다고 생각해요. 그래서 다른 멤버들과 온다면 또 제가 희생해서 맛보여줄래요 ㅋㅋ",2025-01-19,6,"[0.0538, -0.0083, -0.0104, 0.1433, -0.1875, -0.2913, 0.3288, 0.6081, -0.4680, -0.0558, -0.1015, -0.2552, 0.1194, 0.2220, -0.2455, 0.0924, 0.2115, 0.0462, -0.3096, -0.2728, 0.1036, 0.2757, 0.4748, -0.1826, 0.1370, 0.1782, -0.3443, -0.0918, -0.2606, 0.0620, 0.1780, -0.0333, -0.0577, 0.1381, -0.1397, 0.2830, 0.0572, -0.0078, -0.0170, -0.2819, 0.2004, -0.1600, -0.1294, 0.0429, 0.6476, 0.0617, -0.0626, -0.3036, 0.2799, 0.0958]"
4.5,"07:49 도착 / 앞에 5팀 있었습니다

10:30까지는 연돈 주차장 무료, 전기차 충전하면서 웨이팅하려고 더본호텔 전기차충전소에 갔는데 3대는 충전기 꽂아두고 주차중이고 1칸은 휘발유 차량이 주차해놨더라구요.. 전기차 충전은 호텔 주차공간 부족으로 인해 어려울 것 같습니다

08:00~08:15 이 15분동안 20팀은 온 것 같아요.
그리고 계속 오는 사람들..
12시 입장 직전에 캐치테이블 보니까 186팀 대기중이었어요.

8시 이전에 오시면 앞쪽 번호 무조건 받을 것 같은데,
정말 8시 이후에 사람들이 엄청나게 몰려와요

9시50분에 웨이팅 등록 가능하게 해주시고 기계는 2대입니다
제 앞사람이 잘 못해서 제가 늦게 웨이팅 등록하러 기계를 만졌으나 먼저 등록해서 5번 받았어요

12시 5분쯤 되면, 안내말씀해주시고(한 번에 전체 입장 제한, 나눠서 입장한다는 내용)
1~7번만 먼저 입장시켜줍니다. 순서대로는 아니고, 1~7번이면 누구나 들어갈 수 있어서 먼저 가는 사람 순으로 입장해요 (그니까 웨이팅 등록할 때 한 번호 앞서겠다고 막 옆사람보다 빨리 웨이팅 등록하려고 애쓸 필요는 없음)

들어가면 알아서 원하는 자리 앉으면 되고,
테이블에 있는 태블릿으로 주문하면 돼요.

2명이서 갔고, 메뉴도 미리 정하고 갔기 때문에 바로 주문했고,
음식은 두 번째로 나왔어요.

부산에서 톤쇼우
서울에서 정돈 등등
일본식 돈카츠랑은 다르게, 딱 우리나라 돈까스인데, 그 중 최상의 맛이라고 생각하면 될 것 같아요
속은 선홍빛이 아니라 완전히 익어서 하얀 고기이고,
튀김옷은 엄청 바삭하고 단단해요. 잘못 먹으면 입천장 다 까질 것 같은데, 이빨로 아그작 씹으면 바삭한 식감이 미쳤습니다..

카레는 흔한 맛있는 카레라 굳이 안 먹어도 될 것 같았고,

치즈카츠는 너무너무 부드럽고 맛있었어요

제주도에 갔으면 한 번쯤 먹어볼만한 맛집입니다.
그냥 07:30~50쯤 도착해서 영화나 드라마 한 편 줄 서서 앉아서 보고나면 웨이팅 등록 됩니다. 그게 편한 것 같아요.

그리고 겨울에는 살벌한 바람에 날씨..
무조건 따뜻하게 입고 오시고 모자쓰고 마스크도 하세요..
11월 중순인데도 미친 추위입니다..",2024-11-20,2,"[0.0585, -0.0159, -0.0108, 0.1567, -0.1992, -0.3126, 0.3580, 0.6685, -0.4970, -0.0611, -0.1144, -0.2791, 0.1214, 0.2447, -0.2661, 0.1062, 0.2288, 0.0442, -0.3329, -0.2963, 0.1139, 0.2962, 0.5240, -0.2025, 0.1479, 0.1920, -0.3678, -0.1060, -0.2857, 0.0660, 0.1932, -0.0385, -0.0580, 0.1477, -0.1563, 0.3026, 0.0614, -0.0130, -0.0224, -0.3086, 0.2181, -0.1702, -0.1398, 0.0504, 0.7055, 0.0650, -0.0681, -0.3295, 0.2976, 0.1082]"
4.3,"아침9시30분쯤 도착해서, 현장 대기번호를 10시부터 순차적으로 시작함. 대기번호85번 배정받음. 오후 2시가 조금 지나서, 입장했음. 테이블 에서 안심돈까스와 치즈볼카츠 추가 주문 후, 직접 픽업해야 함. 물도 셀프임. 테이블 지저분해서, 직원 호출 후, 청소 부탁드림. 빵가루는 바삭한데, 음식 섭취 속도가 느린 나에겐 식은 빵가루는 다소 딱딱&거칠하게도 느껴짐. 입천장을 자꾸 찌르는 듯 한 식감이 통새우튀김 먹을 때, 새우 수염/다리/꼬리 부분 씹을 때처럼 불편함 있었음.

오늘은 빵가루 씹다가 너무 단단하고, 딱딱한 작은 알갱이가 치아조각이 떨어진 줄 착각해서 식사 도중 뱉어서 내용물 확인해 봤음.(내 행동이 cctv에 기록되었을테니, 매장 관계자는 확인해보셔도 괜찮음.ㅠㅠ)

요약한 맛 평가는,
※서울이나 동네 단골 돈까스 맛집과 비슷해서 큰 차이는 못 느낌.※

야채는 양배추 샐러드만 곁들어짐. 리필 가능한지 몰라서, 그냥 먹음. 밥은 심하게 꼬들밥이고, 쉽게 마른 듯한 느낌임. (나는 개인적으로, 꼬들밥 좋아하지 않음.)

단무지/장국은 괜찮음.
카레는 사이드 기본 메뉴에 포함되어 있지 않음.
돈까스 양 많지 않음.(적은 편.)

※다른 방문 후기 중, 깍두기 김치 맛이 형편없다는 평가를 읽고 방문했는데..정말 실망스러운 맛임.※

(내 삶에서 이렇게 맛없는 깍두기는 옛날 학교 급식이나 휴게소에서 제공되는 김치 맛.. 최악의 깍두기 맛임. 흡사, 내가 첫 깍두기 김치 담갔다가 망쳐버렸던 그 때 맛과 흡사했음. 맛은 짜고, 무의 썰기 정도도 제각각 크기도 엉망, 대충 성의없이 썰어서 만든 납품 업체의 맛없은 맛에, 개인적으로 많이 충격받음.)

아무리 깍두기가 사이드 디쉬이긴 해도, 밥심으로 맛을 보충해줘야 할 한국인에게는 고개가 절레절레 가로짓게 하는 맛임. (참고_우리 엄마가 김치를 잘 담궈서, 어려서부터 한번도 이런 맛없는 먹어본 기억이 거의 없어서일지도..깍두기 맛은 실망스러움.)

제주 여행중인 외국인들에게는 처음 맛보게 되는 음식인 한국 김치가 이렇게 원래 맛없는 것이구나..라고 고정관념이 생길까봐 염려스러운 맛임.

한국의 자랑스런 김치(깍두기)의 맛에 대한 실망감으로 기억될까봐 걱정될 정도임. 그 누구에게도 비추천하고픈 한국의 최악의 김치 맛임.ㅠㅠ

※식사 후, 매장 나올 때 깍두기를 직접 담궈서 고객에게 제공되는지 궁금해서 직원에게 문의하니..납품받는 깍두기라고 함.※
아무래도, 납품업체를 바꾸시든지..차라리 고객에게 제공하지 말든지..한번쯤 고민해보시길 부탁드림.

만약, 내가 다음에도 연돈을 재방문할까..?
생각해보니, 굳이 밥과 깍두기가 실망스러운데..4시간 넘게 대기시간을 감수하면서, 다른 좋은 먹거리가 많은 제주여행을 포기하면서, 시간투자를 하기엔..내가 서울이나 동네 맛집에서도 얼마든지 대체가능한 맛!! 딱 그만큼의 맛 경험이였음.

골목식당 시청하면서, 진심으로 응원하던 《연돈》 시청자로서, 1번의 맛 경험으로 충분했다고 생각하려고 함.(총 3번 제주 방문 후, 오늘이 첫 매장 방문 성공후기임. )

나홀로 힐링여행으로 택한 제주도인데, 《연돈》 매장은 그래도 항상~응원하겠음~!^^",2025-02-19,2,"[0.0498, -0.0120, -0.0086, 0.1439, -0.1807, -0.2726, 0.3137, 0.5913, -0.4433, -0.0494, -0.0935, -0.2446, 0.1170, 0.2175, -0.2387, 0.0865, 0.2065, 0.0458, -0.2971, -0.2594, 0.1029, 0.2611, 0.4615, -0.1800, 0.1389, 0.1693, -0.3370, -0.0881, -0.2542, 0.0601, 0.1711, -0.0350, -0.0580, 0.1342, -0.1366, 0.2670, 0.0562, -0.0082, -0.0144, -0.2750, 0.1923, -0.1545, -0.1213, 0.0380, 0.6268, 0.0632, -0.0614, -0.2919, 0.2709, 0.0915]"
5.0,"주말도 아니라 여유 있겠지 싶었어서 8시 50분 도착하니.. 벌써 줄은 길더라고요.. 원래도 돈까스를 즐겨먹지 않아서 기대는 낮았고, 입병 때문에 부드러운 음식만 먹다가 남자친구가 연돈 노래를 불러서 같이 먹은건데 어째서 돈까스를 먹었는데 입천장 한 번을 안 찔린 건지 아직도 의문입니다.. 분명 바삭한데 부드러웠어요..! 여기서 좀 감동.. 튀김옷만 따로 먹었을 때 쿠키 맛이 나는 것 같았어요ㅠㅠ 기다리는 동안 기대치가 낮아졌지만 먹고 나니 생각이 아예 바뀌더라구요!! 또 치즈는 왜 20분 정도 지났는데도 늘어나는 건지.. 의문 투성이였습니다.. 사장님이 마법사가 아닌지...",2024-12-13,4,"[0.0504, -0.0084, -0.0070, 0.1434, -0.1779, -0.2813, 0.3153, 0.6024, -0.4521, -0.0576, -0.0992, -0.2525, 0.1148, 0.2220, -0.2401, 0.0948, 0.2060, 0.0452, -0.2982, -0.2687, 0.1008, 0.2716, 0.4724, -0.1785, 0.1377, 0.1703, -0.3307, -0.0897, -0.2615, 0.0621, 0.1818, -0.0400, -0.0524, 0.1370, -0.1389, 0.2712, 0.0518, -0.0116, -0.0174, -0.2761, 0.1901, -0.1544, -0.1276, 0.0445, 0.6327, 0.0617, -0.0618, -0.2985, 0.2694, 0.0970]"
